revision,run_t0_utc,run_t0_ist,state,site,site_lat,site_lon,grid_iy,grid_ix,grid_lat,grid_lon,lead_min,valid_time_utc,valid_time_ist,ghi_actual_wm2,ghi_pred_wm2,kstar_pred,ghi_cs_wm2,zen_deg,day_mask,timestamp,ghi,Available_Capacity,zenith,cos_zenith,month,hour,climatology_cf,climatology_power,ghi_aug,log_GHI,GHI_sq,GHI_cubed,GHI_cosZ,hour_sin,hour_cos,Predicted_Power
R7,2026-01-02T02:30:00+00:00,2026-01-02T08:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,90,2026-01-02T02:30:00+00:00,2026-01-02T08:00:00+05:30,79.62226867675781,120.80015563964844,0.8337611556053162,144.88580322265625,79.58100128173828,1.0,2026-01-02 08:00:00,120.80015563964844,80.0,79.5654971960824,0.1811114069580783,1,8.0,0.11537039784946237,9.22963182795699,120.80015563964844,4.8023816331046065,14592.677602563286,1762797.7255888567,21.87828614865157,0.8660254037844387,-0.4999999999999998,9.299527908586175
R7,2026-01-02T02:15:00+00:00,2026-01-02T07:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,75,2026-01-02T02:15:00+00:00,2026-01-02T07:45:00+05:30,0.0,73.50544738769531,0.8195732235908508,89.68746948242188,82.66576385498047,1.0,2026-01-02 07:45:00,73.50544738769531,80.0,82.65030020863743,0.12792495472381127,1,7.75,0.06659976344086022,5.327981075268817,73.50544738769531,4.310872242010352,5403.050795665244,397153.66599381686,9.403181029024415,0.8968727415326884,-0.44228869021900113,5.282664126170784
R8,2026-01-02T05:00:00+00:00,2026-01-02T10:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,180,2026-01-02T05:00:00+00:00,2026-01-02T10:30:00+05:30,527.2578735351562,396.8182678222656,0.6572462320327759,603.7589111328125,52.823974609375,1.0,2026-01-02 10:30:00,396.8182678222656,80.0,52.80936330891753,0.6044689374168357,1,10.5,0.6746276129032258,53.97020903225807,396.8182678222656,5.985995287492848,157464.73767746333,62484884.448258445,239.86431669811424,0.3826834323650899,-0.9238795325112867,104.26552424457182
R8,2026-01-02T04:45:00+00:00,2026-01-02T10:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,165,2026-01-02T04:45:00+00:00,2026-01-02T10:15:00+05:30,506.4665832519531,391.9032287597656,0.6872507333755493,570.247802734375,54.99759292602539,1.0,2026-01-02 10:15:00,391.9032287597656,80.0,54.98269818228733,0.573823772557547,1,10.25,0.6404122473118279,51.23297978494623,391.9032287597656,5.973563344295386,153588.1407123292,60191688.24437102,224.88338920441208,0.4422886902190017,-0.8968727415326881,98.88047891047805
R8,2026-01-02T04:30:00+00:00,2026-01-02T10:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,150,2026-01-02T04:30:00+00:00,2026-01-02T10:00:00+05:30,452.5719299316406,377.8694152832031,0.7083674669265747,533.43701171875,57.321773529052734,1.0,2026-01-02 10:00:00,377.8694152832031,80.0,57.306663188004634,0.540142453690657,1,10.0,0.6007297849462366,48.05838279569893,377.8694152832031,5.937191595007245,142785.29500646982,53954195.93513442,204.1033131457232,0.49999999999999994,-0.8660254037844387,93.13375254509015
R8,2026-01-02T04:15:00+00:00,2026-01-02T09:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,135,2026-01-02T04:15:00+00:00,2026-01-02T09:45:00+05:30,425.743896484375,354.03533935546875,0.7174060940742493,493.49365234375,59.77885818481445,1.0,2026-01-02 09:45:00,354.03533935546875,80.0,59.76358404561546,0.5035691593063871,1,9.75,0.5506028548387097,44.04822838709678,354.03533935546875,5.872217332001088,125341.02151254192,44375151.08635389,178.28127820398487,0.5555702330196025,-0.831469612302545,86.18194698110366
R8,2026-01-02T04:00:00+00:00,2026-01-02T09:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,120,2026-01-02T04:00:00+00:00,2026-01-02T09:30:00+05:30,365.0740051269531,321.1850891113281,0.7127910256385803,450.60205078125,62.35301971435547,1.0,2026-01-02 09:30:00,321.1850891113281,80.0,62.3376303842594,0.4642604419057578,1,9.5,0.4938723172043011,39.509785376344084,321.1850891113281,5.775126191308646,103159.86146745179,33133409.29813577,149.1135314043654,0.6087614290087209,-0.793353340291235,78.36230896030283
R8,2026-01-02T03:45:00+00:00,2026-01-02T09:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,105,2026-01-02T03:45:00+00:00,2026-01-02T09:15:00+05:30,334.0277099609375,284.903564453125,0.7035265564918518,404.96490478515625,65.03024291992188,1.0,2026-01-02 09:15:00,284.903564453125,80.0,65.01477327166685,0.4223845632723268,1,9.25,0.4368750053763441,34.95000043010753,284.903564453125,5.655654566732622,81170.04103809595,23125634.01855997,120.33886764626241,0.659345815100069,-0.7518398074789773,70.17606418663333
R8,2026-01-02T03:30:00+00:00,2026-01-02T09:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,90,2026-01-02T03:30:00+00:00,2026-01-02T09:00:00+05:30,269.15460205078125,245.8578338623047,0.6890496611595154,356.80712890625,67.79818725585938,1.0,2026-01-02 09:00:00,245.8578338623047,80.0,67.78267310922793,0.37812076325774163,1,9.0,0.37742552688172043,30.194042150537634,245.8578338623047,5.508812599515495,60446.07447146461,14861140.935033843,92.96395179290968,0.7071067811865476,-0.7071067811865475,60.64156197416777
R8,2026-01-02T03:15:00+00:00,2026-01-02T08:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,75,2026-01-02T03:15:00+00:00,2026-01-02T08:45:00+05:30,236.1483612060547,205.64892578125,0.6712207794189453,306.3804626464844,70.64607238769531,1.0,2026-01-02 08:45:00,205.64892578125,80.0,70.63052954797806,0.33165849692575944,1,8.75,0.3122449516129032,24.97959612903226,205.64892578125,5.331021342692355,42291.48067498207,8697197.570508556,68.20521361900643,0.7518398074789774,-0.6593458151000688,29.38453046505559
R9,2026-01-02T06:00:00+00:00,2026-01-02T11:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,180,2026-01-02T06:00:00+00:00,2026-01-02T11:30:00+05:30,632.8867797851562,629.2021484375,0.8962354063987732,702.0501098632812,46.04348373413086,1.0,2026-01-02 11:30:00,629.2021484375,80.0,46.03088114222649,0.6942705615343544,1,11.5,0.7928956290322581,63.431650322580644,629.2021484375,6.4460406384533515,395895.3435983658,249098200.748494,436.83652891432536,0.130526192220052,-0.9914448613738104,88.22343116479196
R9,2026-01-02T05:45:00+00:00,2026-01-02T11:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,165,2026-01-02T05:45:00+00:00,2026-01-02T11:15:00+05:30,626.00830078125,609.6824340820312,0.892556369304657,683.074462890625,47.4079704284668,1.0,2026-01-02 11:15:00,609.6824340820312,80.0,47.394712668363624,0.6769438948302433,1,11.25,0.7747896505376344,61.983172043010754,609.6824340820312,6.414577076235962,371712.6704281904,226626685.685791,412.7208015370733,0.19509032201612816,-0.9807852804032304,88.33499480413494
R9,2026-01-02T05:30:00+00:00,2026-01-02T11:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,150,2026-01-02T05:30:00+00:00,2026-01-02T11:00:00+05:30,588.2623901367188,586.2955932617188,0.887925922870636,660.2978515625,49.00768661499024,1.0,2026-01-02 11:00:00,586.2955932617188,80.0,48.99388281454737,0.6561396018400086,1,11.0,0.7486082258064516,59.88865806451613,586.2955932617188,6.375528259114862,343742.52267811075,201534726.26284274,384.6917571232958,0.258819045102521,-0.9659258262890682,87.67759430673968
R9,2026-01-02T05:15:00+00:00,2026-01-02T10:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,135,2026-01-02T05:15:00+00:00,2026-01-02T10:45:00+05:30,574.522705078125,558.647705078125,0.8813977241516113,633.8202514648438,50.82035446166992,1.0,2026-01-02 10:45:00,558.647705078125,80.0,50.8061027123578,0.6319467578639382,1,10.75,0.7115747043010752,56.92597634408601,558.647705078125,6.327307487689193,312087.2583890557,174346830.68316978,353.0356060122506,0.32143946530316175,-0.9469301294951056,85.73949399397294
R9,2026-01-02T05:00:00+00:00,2026-01-02T10:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,120,2026-01-02T05:00:00+00:00,2026-01-02T10:30:00+05:30,527.2578735351562,526.69287109375,0.8723562359809875,603.7589111328125,52.823974609375,1.0,2026-01-02 10:30:00,526.69287109375,80.0,52.80936330891753,0.6044689374168357,1,10.5,0.6746276129032258,53.97020903225807,526.69287109375,6.268514430928196,277405.38046097755,146107436.29184633,318.3694801350615,0.3826834323650899,-0.9238795325112867,84.59016370661583
R9,2026-01-02T04:45:00+00:00,2026-01-02T10:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,105,2026-01-02T04:45:00+00:00,2026-01-02T10:15:00+05:30,506.4665832519531,490.9822082519531,0.8609979748725891,570.247802734375,54.99759292602539,1.0,2026-01-02 10:15:00,490.9822082519531,80.0,54.98269818228733,0.573823772557547,1,10.25,0.6404122473118279,51.23297978494623,490.9822082519531,6.198442553748918,241063.52881996427,118357903.7090344,281.7372629977709,0.4422886902190017,-0.8968727415326881,84.52465572317132
R9,2026-01-02T04:30:00+00:00,2026-01-02T10:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,90,2026-01-02T04:30:00+00:00,2026-01-02T10:00:00+05:30,452.5719299316406,451.4596557617188,0.8463223576545715,533.43701171875,57.321773529052734,1.0,2026-01-02 10:00:00,451.4596557617188,80.0,57.306663188004634,0.540142453690657,1,10.0,0.6007297849462366,48.05838279569893,451.4596557617188,6.114698600627484,203815.82078048965,92014620.28835203,243.85252620547416,0.49999999999999994,-0.8660254037844387,83.56905154084238
R9,2026-01-02T04:15:00+00:00,2026-01-02T09:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,75,2026-01-02T04:15:00+00:00,2026-01-02T09:45:00+05:30,425.743896484375,412.6556091308594,0.8361923098564148,493.49365234375,59.77885818481445,1.0,2026-01-02 09:45:00,412.6556091308594,80.0,59.76358404561546,0.5035691593063871,1,9.75,0.5506028548387097,44.04822838709678,412.6556091308594,6.025033765633363,170284.6517471606,70268916.6923608,207.80063817309195,0.5555702330196025,-0.831469612302545,79.51535694386314
R10,2026-01-02T05:15:00+00:00,2026-01-02T10:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,75,2026-01-02T05:15:00+00:00,2026-01-02T10:45:00+05:30,574.522705078125,553.6698608398438,0.8735439777374268,633.8202514648438,50.82035446166992,1.0,2026-01-02 10:45:00,553.6698608398438,80.0,50.8061027123578,0.6319467578639382,1,10.75,0.7115747043010752,56.92597634408601,553.6698608398438,6.318373091422143,306550.31480241194,169727670.13706172,349.8898734847171,0.32143946530316175,-0.9469301294951056,86.92911859331616
R10,2026-01-02T05:30:00+00:00,2026-01-02T11:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,90,2026-01-02T05:30:00+00:00,2026-01-02T11:00:00+05:30,588.2623901367188,579.82080078125,0.8781200647354126,660.2978515625,49.00768661499024,1.0,2026-01-02 11:00:00,579.82080078125,80.0,48.99388281454737,0.6561396018400086,1,11.0,0.7486082258064516,59.88865806451613,579.82080078125,6.364442276886583,336192.16101861,194931208.0181894,380.44338936316433,0.258819045102521,-0.9659258262890682,89.18374771453949
R10,2026-01-02T05:45:00+00:00,2026-01-02T11:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,105,2026-01-02T05:45:00+00:00,2026-01-02T11:15:00+05:30,626.00830078125,605.3585815429688,0.8862262964248657,683.074462890625,47.4079704284668,1.0,2026-01-02 11:15:00,605.3585815429688,80.0,47.394712668363624,0.6769438948302433,1,11.25,0.7747896505376344,61.983172043010754,605.3585815429688,6.407471529790593,366459.01224771515,221839107.84791425,409.7937959586087,0.19509032201612816,-0.9807852804032304,89.30490793849832
R10,2026-01-02T06:00:00+00:00,2026-01-02T11:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,120,2026-01-02T06:00:00+00:00,2026-01-02T11:30:00+05:30,632.8867797851562,626.2930908203125,0.892091691493988,702.0501098632812,46.04348373413086,1.0,2026-01-02 11:30:00,626.2930908203125,80.0,46.03088114222649,0.6942705615343544,1,11.5,0.7928956290322581,63.431650322580644,626.2930908203125,6.441413880886633,392243.0356092602,245659103.12446547,434.81685584890477,0.130526192220052,-0.9914448613738104,88.84825720241408
R10,2026-01-02T06:15:00+00:00,2026-01-02T11:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,135,2026-01-02T06:15:00+00:00,2026-01-02T11:45:00+05:30,660.29296875,642.6864013671875,0.8961784243583679,717.14111328125,44.93572616577149,1.0,2026-01-02 11:45:00,642.6864013671875,80.0,44.92389352033749,0.7080454131549507,1,11.75,0.8086027043010753,64.68821634408602,642.6864013671875,6.46721165310478,413045.8105023056,265458925.55152005,455.0511585850988,0.06540312923014312,-0.9978589232386035,88.83522194447035
R10,2026-01-02T06:30:00+00:00,2026-01-02T12:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,150,2026-01-02T06:30:00+00:00,2026-01-02T12:00:00+05:30,659.1326904296875,654.7284545898438,0.8990046977996826,728.281494140625,44.104103088378906,1.0,2026-01-02 12:00:00,654.7284545898438,80.0,44.09315252465344,0.7182094618619822,1,12.0,0.8167142956989247,65.33714365591398,654.7284545898438,6.485746762072773,428669.3492496051,280662020.56422794,470.23217103669896,1.2246467991473532e-16,-1.0,88.22358156976864
R10,2026-01-02T06:45:00+00:00,2026-01-02T12:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,165,2026-01-02T06:45:00+00:00,2026-01-02T12:15:00+05:30,677.5768432617188,662.7263793945312,0.9011505842208862,735.4224853515625,43.56447219848633,1.0,2026-01-02 12:15:00,662.7263793945312,80.0,43.55450864900925,0.7247191730112698,1,12.25,0.814882059139785,65.1905647311828,662.7263793945312,6.497869985323354,439206.2539453842,291073570.4846595,480.29051360755767,-0.06540312923014287,-0.9978589232386035,86.49890495255502
R10,2026-01-02T07:00:00+00:00,2026-01-02T12:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,180,2026-01-02T07:00:00+00:00,2026-01-02T12:30:00+05:30,666.1337280273438,665.2415771484375,0.9007613062858582,738.5325927734375,43.3277702331543,1.0,2026-01-02 12:30:00,665.2415771484375,80.0,43.31888617933008,0.7275466545549176,1,12.5,0.8188632419354839,65.50905935483871,665.2415771484375,6.501652333221436,442546.3559669405,294400235.8047413,483.99428392518286,-0.13052619222005177,-0.9914448613738104,86.72018782634566
R11,2026-01-02T08:00:00+00:00,2026-01-02T13:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,180,2026-01-02T08:00:00+00:00,2026-01-02T13:30:00+05:30,623.2584228515625,634.1383666992188,0.8923243284225464,710.6590576171875,45.41410446166992,1.0,2026-01-02 13:30:00,634.1383666992188,80.0,45.4100070159012,0.7020286831097563,1,13.5,0.787511258064516,63.00090064516128,634.1383666992188,6.453842875469597,402131.4681199528,255006992.39194584,445.1833224832243,-0.38268343236508967,-0.9238795325112868,85.15666939152071
R11,2026-01-02T07:45:00+00:00,2026-01-02T13:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,165,2026-01-02T07:45:00+00:00,2026-01-02T13:15:00+05:30,654.5397338867188,649.8912963867188,0.8980973958969116,723.6312255859375,44.45272445678711,1.0,2026-01-02 13:15:00,649.8912963867188,80.0,44.447413107395484,0.7138934532781724,1,13.25,0.8005428655913979,64.04342924731183,649.8912963867188,6.478342648829267,422358.6971192099,274487241.21100885,463.95314183294295,-0.32143946530316153,-0.9469301294951057,85.21800547480635
R11,2026-01-02T07:30:00+00:00,2026-01-02T13:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,150,2026-01-02T07:30:00+00:00,2026-01-02T13:00:00+05:30,654.146728515625,660.195556640625,0.9011381268501282,732.6241455078125,43.77655792236328,1.0,2026-01-02 13:00:00,660.195556640625,80.0,43.770026492962884,0.7221222145978714,1,13.0,0.8119582311827956,64.95665849462365,660.195556640625,6.494049645780043,435858.1730080247,287751629.1453987,476.74187742900256,-0.2588190451025208,-0.9659258262890683,85.87294431097281
R11,2026-01-02T07:15:00+00:00,2026-01-02T12:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,135,2026-01-02T07:15:00+00:00,2026-01-02T12:45:00+05:30,675.3150634765625,665.5785522460938,0.902358889579773,737.5985107421875,43.39896774291992,1.0,2026-01-02 12:45:00,665.5785522460938,80.0,43.39123476547405,0.7266797746288493,1,12.75,0.8146944731182796,65.17555784946236,665.5785522460938,6.502157990507674,442994.80921000615,294847843.7665304,483.6624723439872,-0.19509032201612792,-0.9807852804032305,85.72410516243063
R11,2026-01-02T07:00:00+00:00,2026-01-02T12:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,120,2026-01-02T07:00:00+00:00,2026-01-02T12:30:00+05:30,666.1337280273438,667.48095703125,0.9037935137748718,738.5325927734375,43.3277702331543,1.0,2026-01-02 12:30:00,667.48095703125,80.0,43.31888617933008,0.7275466545549176,1,12.5,0.8188632419354839,65.50905935483871,667.48095703125,6.505007910019955,445530.8279993534,297383343.45993364,485.6235372672007,-0.13052619222005177,-0.9914448613738104,86.30016524841616
R11,2026-01-02T06:45:00+00:00,2026-01-02T12:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,105,2026-01-02T06:45:00+00:00,2026-01-02T12:15:00+05:30,677.5768432617188,664.9378051757812,0.90415757894516,735.4224853515625,43.56447219848633,1.0,2026-01-02 12:15:00,664.9378051757812,80.0,43.55450864900925,0.7247191730112698,1,12.25,0.814882059139785,65.1905647311828,664.9378051757812,6.50119628055773,442142.2847519852,293997120.39839035,481.893176270921,-0.06540312923014287,-0.9978589232386035,86.0774506771256
R11,2026-01-02T06:30:00+00:00,2026-01-02T12:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,90,2026-01-02T06:30:00+00:00,2026-01-02T12:00:00+05:30,659.1326904296875,657.030517578125,0.9021655917167664,728.281494140625,44.104103088378906,1.0,2026-01-02 12:00:00,657.030517578125,80.0,44.09315252465344,0.7182094618619822,1,12.0,0.8167142956989247,65.33714365591398,657.030517578125,6.489251309547893,431689.1010289788,283632913.48190546,471.8855344566848,1.2246467991473532e-16,-1.0,87.76933907589923
R11,2026-01-02T06:15:00+00:00,2026-01-02T11:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,75,2026-01-02T06:15:00+00:00,2026-01-02T11:45:00+05:30,660.29296875,647.0729370117188,0.902295172214508,717.14111328125,44.93572616577149,1.0,2026-01-02 11:45:00,647.0729370117188,80.0,44.92389352033749,0.7080454131549507,1,11.75,0.8086027043010753,64.68821634408602,647.0729370117188,6.474003247135047,418703.38581297174,270931629.59475046,458.15702502784984,0.06540312923014312,-0.9978589232386035,87.93740254889329
R12,2026-01-02T09:00:00+00:00,2026-01-02T14:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,180,2026-01-02T09:00:00+00:00,2026-01-02T14:30:00+05:30,510.57135009765625,517.3319702148438,0.8339069485664368,620.371337890625,51.723480224609375,1.0,2026-01-02 14:30:00,517.3319702148438,80.0,51.72379252137758,0.6194530938305542,1,14.5,0.6669764677419355,53.35811741935484,517.3319702148438,6.250615906131176,267632.367406372,138454779.92360136,320.4628894870411,-0.6087614290087207,-0.7933533402912352,82.35154712157743
R12,2026-01-02T08:45:00+00:00,2026-01-02T14:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,165,2026-01-02T08:45:00+00:00,2026-01-02T14:15:00+05:30,561.3951416015625,549.3865356445312,0.8471378684043884,648.5208129882812,49.81985092163086,1.0,2026-01-02 14:15:00,549.3865356445312,80.0,49.81915195389473,0.6452023416543157,1,14.25,0.7083610376344086,56.66888301075269,549.3865356445312,6.310620823464774,301825.5655474998,165818901.82509232,354.4654792712037,-0.555570233019602,-0.8314696123025455,84.77833401130712
R12,2026-01-02T08:30:00+00:00,2026-01-02T14:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,150,2026-01-02T08:30:00+00:00,2026-01-02T14:00:00+05:30,574.7322387695312,578.159423828125,0.8590507507324219,673.021240234375,48.11894607543945,1.0,2026-01-02 14:00:00,578.159423828125,80.0,48.11716865882066,0.6676094928166834,1,14.0,0.7420599892473118,59.36479913978494,578.159423828125,6.361577783072138,334268.3193612695,193260378.92590722,385.9847197090804,-0.4999999999999997,-0.8660254037844388,86.24753888257723
R12,2026-01-02T08:15:00+00:00,2026-01-02T13:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,135,2026-01-02T08:15:00+00:00,2026-01-02T13:45:00+05:30,616.4065551757812,602.4934692382812,0.8684409856796265,693.764404296875,46.643028259277344,1.0,2026-01-02 13:45:00,602.4934692382812,80.0,46.64011321364634,0.6865786619710975,1,13.75,0.7653159569892474,61.225276559139786,602.4934692382812,6.402735219001455,362998.38047477975,218704153.58012763,413.6591599559437,-0.44228869021900147,-0.8968727415326883,86.58749803253338
R12,2026-01-02T08:00:00+00:00,2026-01-02T13:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,120,2026-01-02T08:00:00+00:00,2026-01-02T13:30:00+05:30,623.2584228515625,624.0272216796875,0.8780965209007263,710.6590576171875,45.41410446166992,1.0,2026-01-02 13:30:00,624.0272216796875,80.0,45.4100070159012,0.7020286831097563,1,13.5,0.787511258064516,63.00090064516128,624.0272216796875,6.4377952034754236,389409.97339726985,243002423.79345933,438.08500866043096,-0.38268343236508967,-0.9238795325112868,87.19780920595014
R12,2026-01-02T07:45:00+00:00,2026-01-02T13:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,105,2026-01-02T07:45:00+00:00,2026-01-02T13:15:00+05:30,654.5397338867188,641.0062866210938,0.8858190178871155,723.6312255859375,44.45272445678711,1.0,2026-01-02 13:15:00,641.0062866210938,80.0,44.447413107395484,0.7138934532781724,1,13.25,0.8005428655913979,64.04342924731183,641.0062866210938,6.4645980958867115,410889.0594877638,263382470.23548517,457.6101915289506,-0.32143946530316153,-0.9469301294951057,86.94639616218845
R12,2026-01-02T07:30:00+00:00,2026-01-02T13:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,90,2026-01-02T07:30:00+00:00,2026-01-02T13:00:00+05:30,654.146728515625,653.4664306640625,0.89195317029953,732.6241455078125,43.77655792236328,1.0,2026-01-02 13:00:00,653.4664306640625,80.0,43.770026492962884,0.7221222145978714,1,13.0,0.8119582311827956,64.95665849462365,653.4664306640625,6.483820293987306,427018.37600483,279042173.9958408,471.8826260764992,-0.2588190451025208,-0.9659258262890683,87.15066563830416
R12,2026-01-02T07:15:00+00:00,2026-01-02T12:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,75,2026-01-02T07:15:00+00:00,2026-01-02T12:45:00+05:30,675.3150634765625,664.2171020507812,0.9005131125450134,737.5985107421875,43.39896774291992,1.0,2026-01-02 12:45:00,664.2171020507812,80.0,43.39123476547405,0.7266797746288493,1,12.75,0.8146944731182796,65.17555784946236,664.2171020507812,6.50011345662566,441184.35865673795,293042196.17711097,482.6731340228891,-0.19509032201612792,-0.9807852804032305,85.9778114586381
R13,2026-01-02T10:00:00+00:00,2026-01-02T15:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,180,2026-01-02T10:00:00+00:00,2026-01-02T15:30:00+05:30,341.4943542480469,353.1073913574219,0.7449118494987488,474.0257263183594,60.95485305786133,1.0,2026-01-02 15:30:00,353.1073913574219,80.0,60.95848777931613,0.48544317672654563,1,15.5,0.5003921774193548,40.03137419354839,353.1073913574219,5.8696002325442365,124684.82983124349,44027135.00355445,171.41357378617045,-0.7933533402912349,-0.6087614290087209,76.13220337615552
R13,2026-01-02T09:45:00+00:00,2026-01-02T15:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,165,2026-01-02T09:45:00+00:00,2026-01-02T15:15:00+05:30,406.5485229492188,398.3732604980469,0.7730028033256531,515.3580932617188,58.44165802001953,1.0,2026-01-02 15:15:00,398.3732604980469,80.0,58.44456331640362,0.5233232942715104,1,15.25,0.5550173279569892,44.401386236559134,398.3732604980469,5.9898964695618675,158701.25467984471,63222336.271940656,208.47800703352044,-0.7518398074789773,-0.6593458151000691,80.42105150718868
R13,2026-01-02T09:30:00+00:00,2026-01-02T15:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,150,2026-01-02T09:30:00+00:00,2026-01-02T15:00:00+05:30,431.8683471679688,440.9552612304688,0.7964653372764587,553.6402587890625,56.05385208129883,1.0,2026-01-02 15:00:00,440.9552612304688,80.0,56.05596225520216,0.558382894637616,1,15.0,0.6017752311827957,48.142018494623656,440.9552612304688,6.091208658019125,194441.542406831,85740021.12605944,246.22187517155533,-0.7071067811865471,-0.7071067811865479,82.84614475570628
R13,2026-01-02T09:15:00+00:00,2026-01-02T14:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,135,2026-01-02T09:15:00+00:00,2026-01-02T14:45:00+05:30,490.0900573730469,480.0053405761719,0.81536865234375,588.6973266601562,53.80824661254883,1.0,2026-01-02 14:45:00,480.0053405761719,80.0,53.80949452199057,0.5904719375778168,1,14.75,0.6385803548387097,51.086428387096774,480.0053405761719,6.175878373113087,230405.12698164675,110595691.44732147,283.42968349771206,-0.6593458151000688,-0.7518398074789775,83.43072164932312
R13,2026-01-02T09:00:00+00:00,2026-01-02T14:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,120,2026-01-02T09:00:00+00:00,2026-01-02T14:30:00+05:30,510.57135009765625,517.830078125,0.834709882736206,620.371337890625,51.723480224609375,1.0,2026-01-02 14:30:00,517.830078125,80.0,51.72379252137758,0.6194530938305542,1,14.5,0.6669764677419355,53.35811741935484,517.830078125,6.251576427101356,268147.9898109436,138855094.51286262,320.77144397304886,-0.6087614290087207,-0.7933533402912352,82.23683675609836
